run-pipeline-gpu-7kdt4-947760339,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 08:00:00+00:00,2023-11-23 08:15:00+00:00,1,1 days 00:15:00,4,74.26258247,A100,n
run-pipeline-gpu-d4g2l-1314559116,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 08:30:00+00:00,2023-11-22 09:30:00+00:00,1,0 days 01:00:00,5,96.8216,A100,y
run-pipeline-gpu-9pkrt-881083773,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 08:45:00+00:00,2023-11-22 16:00:00+00:00,1,0 days 07:15:00,4,75.43938621,A100,y
run-pipeline-gpu-dt55x-1628821327,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 08:45:00+00:00,2023-11-26 21:00:00+00:00,1,4 days 12:15:00,4,75.69248383,A100,y
run-pipeline-gpu-mbfp8-2125459996,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-22 09:00:00+00:00,2023-11-25 05:15:00+00:00,3,2 days 20:15:00,4,74.17994212,A100,y
run-pipeline-gpu-mbfp8-2125459996,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-22 09:00:00+00:00,2023-11-25 05:15:00+00:00,3,2 days 20:15:00,4,73.66178022,A100,n
run-pipeline-gpu-mbfp8-2125459996,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-22 09:00:00+00:00,2023-11-25 05:15:00+00:00,3,2 days 20:15:00,4,74.20037656,A100,y
run-pipeline-gpu-sm76l-3164891348,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 09:30:00+00:00,2023-12-01 06:30:00+00:00,1,8 days 21:00:00,4,73.00023451,A100,n
run-pipeline-gpu-z4hc6-3142920312,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 12:30:00+00:00,2023-11-25 02:45:00+00:00,2,2 days 14:15:00,5,99.09868394,A30,y
run-pipeline-gpu-z4hc6-3142920312,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 12:30:00+00:00,2023-11-25 02:45:00+00:00,2,2 days 14:15:00,5,98.67494096,A30,n
run-pipeline-gpu-zwfd5-1679737841,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 21:30:00+00:00,2023-11-25 02:45:00+00:00,2,2 days 05:15:00,1,14.27892347,A30,y
run-pipeline-gpu-5q9nj-652192610,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 21:30:00+00:00,2023-11-24 01:45:00+00:00,2,1 days 04:15:00,1,6.548392035,A30,n
run-pipeline-gpu-zwfd5-1679737841,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 21:30:00+00:00,2023-11-24 07:30:00+00:00,2,1 days 10:00:00,2,22.88132721,A30,y
run-pipeline-gpu-5q9nj-652192610,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 21:30:00+00:00,2023-11-24 01:45:00+00:00,2,1 days 04:15:00,1,6.733228319,A30,n
run-pipeline-gpu-8th7f-3514670650,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-22 22:15:00+00:00,2024-01-03 18:45:00+00:00,1,41 days 20:30:00,5,81.39063616,A100,y
run-pipeline-gpu-lj484-3628558047,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 00:00:00+00:00,2023-11-29 15:45:00+00:00,1,6 days 15:45:00,5,80.25230063,A100,n
run-pipeline-gpu-4q4ks-962390192,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 02:15:00+00:00,2023-11-23 02:30:00+00:00,1,0 days 00:15:00,1,0,A30,y
run-pipeline-gpu-p6wm9-4237331130,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 04:15:00+00:00,2023-11-24 09:15:00+00:00,1,1 days 05:00:00,4,65.65402414,A30,n
run-pipeline-gpu-2cnh8-111822940,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 09:15:00+00:00,2023-11-24 09:15:00+00:00,1,1 days 00:00:00,3,54.17801042,A100,y
run-pipeline-gpu-hndcn-327083716,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 21:00:00+00:00,2023-11-29 12:30:00+00:00,1,5 days 15:30:00,5,92.04070258,A100,n
run-pipeline-gpu-9tzlh-1719621050,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-24 04:45:00+00:00,2023-12-05 07:30:00+00:00,1,11 days 02:45:00,2,28.7725224,A100,n
run-pipeline-gpu-x8wqj-3920677999,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-24 06:15:00+00:00,2023-12-01 01:15:00+00:00,2,6 days 19:00:00,3,53.88705644,A30,y
run-pipeline-gpu-x8wqj-3920677999,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-24 06:15:00+00:00,2023-12-01 01:15:00+00:00,2,6 days 19:00:00,3,52.62162347,A30,n
run-pipeline-gpu-flk62-1199582912,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-24 08:30:00+00:00,2023-11-24 09:30:00+00:00,1,0 days 01:00:00,1,0,A30,y
run-pipeline-gpu-5pv6q-1924182953,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-24 09:30:00+00:00,2023-11-30 00:15:00+00:00,2,5 days 14:45:00,2,33.24938256,A30,y
run-pipeline-gpu-5pv6q-1924182953,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-24 09:30:00+00:00,2023-11-30 05:15:00+00:00,2,5 days 19:45:00,2,31.08954025,A30,y
run-pipeline-gpu-cznws-151652140,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-24 09:30:00+00:00,2023-12-20 23:45:00+00:00,1,26 days 14:15:00,2,28.37292769,A100,y
run-pipeline-gpu-p9ggm-216987153,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-24 23:30:00+00:00,2023-12-01 00:00:00+00:00,1,6 days 00:30:00,2,31.27976851,A30,n
run-pipeline-gpu-5fx6d-1307008704,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-25 05:30:00+00:00,2023-12-17 03:00:00+00:00,4,21 days 21:30:00,5,82.30537393,A100,y
run-pipeline-gpu-5fx6d-1307008704,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-25 05:30:00+00:00,2023-11-30 08:15:00+00:00,4,5 days 02:45:00,5,80.24192729,A100,n
run-pipeline-gpu-5fx6d-1307008704,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-25 05:30:00+00:00,2023-11-30 08:15:00+00:00,4,5 days 02:45:00,5,80.81949104,A100,y
run-pipeline-gpu-5fx6d-1307008704,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-25 05:30:00+00:00,2023-11-30 08:15:00+00:00,4,5 days 02:45:00,4,79.60704338,A100,n
run-pipeline-gpu-mtrnc-461812747,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-25 07:30:00+00:00,2023-11-26 02:15:00+00:00,1,0 days 18:45:00,5,91.63226933,A30,y
run-pipeline-gpu-82jgn-3511824822,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-26 03:15:00+00:00,2023-11-26 03:30:00+00:00,1,0 days 00:15:00,2,22.7114,A100,n
run-pipeline-gpu-rvpms-439587089,task,PROJECT_4,ns-16904413105821052,,2023-11-26 14:15:00+00:00,2023-11-27 21:30:00+00:00,1,1 days 07:15:00,1,0,A30,y
run-pipeline-gpu-mngfc-883818940,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-26 23:30:00+00:00,2023-12-04 20:45:00+00:00,2,7 days 21:15:00,5,96.75775852,A100,n
run-pipeline-gpu-mngfc-883818940,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-26 23:30:00+00:00,2023-12-04 20:45:00+00:00,2,7 days 21:15:00,5,95.39027688,A100,y
run-pipeline-gpu-wzvmv-3471391159,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-27 03:15:00+00:00,2023-11-28 23:30:00+00:00,3,1 days 20:15:00,4,70.09724746,A30,n
run-pipeline-gpu-95q2c-2234484543,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 04:00:00+00:00,2023-12-05 11:30:00+00:00,2,8 days 07:30:00,5,99.33425251,A100,y
run-pipeline-gpu-95q2c-2234484543,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 04:00:00+00:00,2023-12-05 11:30:00+00:00,2,8 days 07:30:00,5,99.2158317,A100,n
run-pipeline-gpu-cj2dp-922712330,task,PROJECT_1,ns-16904458533318198,,2023-11-27 06:45:00+00:00,2023-11-27 07:15:00+00:00,1,0 days 00:30:00,2,32.6173,A100,y
run-pipeline-gpu-7956g-818070845,task,PROJECT_1,ns-16904458533318198,,2023-11-27 07:15:00+00:00,2023-11-27 15:45:00+00:00,1,0 days 08:30:00,1,12.66715882,A100,n
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,73.31415444,A100,n
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,69.80580195,A100,y
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,73.72914978,A100,n
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,71.72106398,A100,n
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,72.7180959,A100,y
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,70.28475906,A100,n
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,70.37651594,A100,y
run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 07:45:00+00:00,2024-01-01 16:00:00+00:00,8,35 days 08:15:00,4,67.07263319,A100,n
run-pipeline-gpu-p468s-2343969592,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-27 15:45:00+00:00,2023-11-27 16:15:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-mcm5b-2476492573,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-27 16:15:00+00:00,2023-11-28 12:00:00+00:00,1,0 days 19:45:00,4,72.49528101,A100,n
run-pipeline-gpu-mtvlb-2351174112,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-27 23:30:00+00:00,2023-11-28 08:30:00+00:00,1,0 days 09:00:00,4,78.15760833,A100,n
run-pipeline-gpu-cqvdx-3691269499,task,PROJECT_1,ns-16904458533318198,,2023-11-28 01:00:00+00:00,2023-11-28 12:00:00+00:00,1,0 days 11:00:00,4,77.79573864,A100,y
run-pipeline-gpu-5rmzk-3152839422,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-28 09:30:00+00:00,2023-12-14 07:30:00+00:00,1,15 days 22:00:00,5,92.47701158,A100,n
run-pipeline-gpu-lclbx-3893803466,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-29 00:00:00+00:00,2023-11-29 00:15:00+00:00,1,0 days 00:15:00,5,96.5697,A100,y
run-pipeline-gpu-dcqsc-909328375,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-29 00:15:00+00:00,2023-12-10 23:45:00+00:00,1,11 days 23:30:00,3,53.10361296,A30,y
run-pipeline-gpu-mgcww-1090067804,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-29 05:30:00+00:00,2023-11-29 05:45:00+00:00,1,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-764zd-3791762826,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-29 05:45:00+00:00,2023-12-01 06:30:00+00:00,1,2 days 00:45:00,4,69.57614359,A100,y
run-pipeline-gpu-r5dvd-3857918682,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-29 23:15:00+00:00,2023-11-30 00:15:00+00:00,1,0 days 01:00:00,5,92.5783,A100,n
run-pipeline-gpu-d85l2-3063364838,task,PROJECT_17,ns-16904374776309414,,2023-11-30 00:30:00+00:00,2023-11-30 07:00:00+00:00,1,0 days 06:30:00,5,91.68747308,A100,y
run-pipeline-gpu-76vz4-4096852664,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 01:00:00+00:00,2023-12-04 01:15:00+00:00,2,4 days 00:15:00,3,55.06016208,A30,n
run-pipeline-gpu-76vz4-4096852664,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 01:00:00+00:00,2023-12-05 01:15:00+00:00,2,5 days 00:15:00,3,43.17986881,A30,y
run-pipeline-gpu-kzhj4-3456783790,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 05:45:00+00:00,2023-12-03 22:00:00+00:00,2,3 days 16:15:00,5,82.56335467,A100,n
run-pipeline-gpu-kzhj4-3456783790,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 05:45:00+00:00,2023-12-03 22:00:00+00:00,2,3 days 16:15:00,1,0,A100,y
run-pipeline-gpu-df8n6-3960466275,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 06:30:00+00:00,2023-12-02 00:00:00+00:00,1,1 days 17:30:00,1,1.714251205,A30,n
run-pipeline-gpu-qj97l-3470366462,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 07:30:00+00:00,2023-12-02 06:15:00+00:00,1,1 days 22:45:00,1,0.875863102,A100,y
run-pipeline-gpu-2bswz-48392133,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-30 08:30:00+00:00,2023-12-17 03:00:00+00:00,3,16 days 18:30:00,5,82.80916236,A100,n
run-pipeline-gpu-2bswz-48392133,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-30 08:30:00+00:00,2023-12-17 03:00:00+00:00,3,16 days 18:30:00,5,81.21877242,A100,y
run-pipeline-gpu-2bswz-48392133,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-30 08:30:00+00:00,2023-12-17 03:00:00+00:00,3,16 days 18:30:00,5,81.21938429,A100,n
run-pipeline-gpu-fvrwg-3472182721,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 08:45:00+00:00,2023-12-04 00:15:00+00:00,2,3 days 15:30:00,1,0,A30,y
run-pipeline-gpu-fvrwg-3472182721,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-30 08:45:00+00:00,2023-12-04 00:15:00+00:00,2,3 days 15:30:00,5,91.75220314,A30,n
run-pipeline-gpu-6v8q5-424948519,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-01 01:15:00+00:00,2023-12-07 06:30:00+00:00,2,6 days 05:15:00,3,57.79706198,A30,y
run-pipeline-gpu-6v8q5-424948519,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-01 01:15:00+00:00,2023-12-07 06:30:00+00:00,2,6 days 05:15:00,3,58.6430995,A30,n
run-pipeline-gpu-rbfz5-333215584,task,PROJECT_17,ns-16904374776309414,,2023-12-01 06:30:00+00:00,2023-12-01 07:00:00+00:00,1,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-cpthh-1789610334,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-02 12:00:00+00:00,2023-12-14 08:00:00+00:00,3,11 days 20:00:00,1,0,A100,y
run-pipeline-gpu-cpthh-1789610334,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-02 12:00:00+00:00,2023-12-14 07:30:00+00:00,3,11 days 19:30:00,5,100,A100,n
run-pipeline-gpu-cpthh-1789610334,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-02 12:00:00+00:00,2023-12-14 07:30:00+00:00,3,11 days 19:30:00,5,100,A100,y
run-pipeline-gpu-twzkn-2040448825,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 00:15:00+00:00,2023-12-09 00:30:00+00:00,2,5 days 00:15:00,1,0,A100,y
run-pipeline-gpu-twzkn-2040448825,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 00:15:00+00:00,2023-12-09 00:30:00+00:00,2,5 days 00:15:00,5,83.40010437,A100,y
run-pipeline-gpu-zfggz-1842294677,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 01:00:00+00:00,2023-12-07 15:30:00+00:00,2,3 days 14:30:00,3,49.58440434,A30,y
run-pipeline-gpu-zfggz-1842294677,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 01:00:00+00:00,2023-12-07 06:45:00+00:00,2,3 days 05:45:00,3,56.78264887,A30,n
run-pipeline-gpu-m2dbz-3270852346,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 04:30:00+00:00,2023-12-07 06:15:00+00:00,2,3 days 01:45:00,1,0,A30,n
run-pipeline-gpu-kszt7-3240447802,task,PROJECT_17,ns-16904374776309414,,2023-12-04 04:30:00+00:00,2023-12-04 08:15:00+00:00,1,0 days 03:45:00,2,21.80554667,A100,n
run-pipeline-gpu-m2dbz-3270852346,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 04:30:00+00:00,2023-12-07 06:15:00+00:00,2,3 days 01:45:00,4,74.37310305,A30,n
run-pipeline-gpu-59qgh-2221250367,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-04 08:30:00+00:00,2023-12-05 01:15:00+00:00,1,0 days 16:45:00,5,83.40266567,A100,y
run-pipeline-gpu-4tbc9-1774180843,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 23:45:00+00:00,2023-12-05 01:45:00+00:00,2,0 days 02:00:00,2,24.8470875,A100,y
run-pipeline-gpu-4tbc9-1774180843,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-04 23:45:00+00:00,2023-12-05 01:45:00+00:00,2,0 days 02:00:00,2,24.8510875,A100,y
run-pipeline-gpu-dlxcs-3750760639,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-05 01:15:00+00:00,2023-12-05 03:15:00+00:00,4,0 days 02:00:00,4,67.402875,A30,y
run-pipeline-gpu-dlxcs-3750760639,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-05 01:15:00+00:00,2023-12-09 07:30:00+00:00,4,4 days 06:15:00,5,85.08912298,A30,n
run-pipeline-gpu-dlxcs-3750760639,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-05 01:15:00+00:00,2023-12-09 07:30:00+00:00,4,4 days 06:15:00,5,86.47551076,A30,y
run-pipeline-gpu-dlxcs-3750760639,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-05 01:15:00+00:00,2023-12-05 03:15:00+00:00,4,0 days 02:00:00,4,66.8982875,A30,n
run-pipeline-gpu-t6dns-976891770,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 02:00:00+00:00,2023-12-05 03:30:00+00:00,2,0 days 01:30:00,1,0,A100,y
run-pipeline-gpu-t6dns-976891770,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 02:00:00+00:00,2023-12-05 03:30:00+00:00,2,0 days 01:30:00,1,0,A100,n
run-pipeline-gpu-z69vt-1590214906,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-05 03:30:00+00:00,2023-12-11 07:15:00+00:00,1,6 days 03:45:00,5,88.7332066,A30,n
run-pipeline-gpu-6kssc-4256735251,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 04:00:00+00:00,2023-12-05 10:00:00+00:00,2,0 days 06:00:00,5,89.89253333,A100,n
run-pipeline-gpu-6kssc-4256735251,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 04:00:00+00:00,2023-12-05 10:00:00+00:00,2,0 days 06:00:00,5,89.60891667,A100,n
run-pipeline-gpu-qx4cf-3764207183,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 11:45:00+00:00,2024-01-05 08:00:00+00:00,1,30 days 20:15:00,5,99.60076771,A100,n
run-pipeline-gpu-kbfzg-471070835,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 12:30:00+00:00,2023-12-06 00:30:00+00:00,2,0 days 12:00:00,3,47.17260833,A100,y
run-pipeline-gpu-kbfzg-471070835,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 12:30:00+00:00,2023-12-06 00:30:00+00:00,2,0 days 12:00:00,3,46.88912083,A100,y
run-pipeline-gpu-29bzk-2417305075,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-06 00:30:00+00:00,2023-12-06 00:45:00+00:00,4,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-29bzk-2417305075,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-06 00:30:00+00:00,2023-12-06 00:45:00+00:00,4,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-29bzk-2417305075,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-06 00:45:00+00:00,2023-12-10 07:30:00+00:00,4,4 days 06:45:00,3,43.4480253,A100,n
run-pipeline-gpu-29bzk-2417305075,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-06 00:45:00+00:00,2023-12-10 07:30:00+00:00,4,4 days 06:45:00,4,64.29474793,A100,y
run-pipeline-gpu-mlzrx-1891767276,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-06 01:30:00+00:00,2023-12-20 01:45:00+00:00,1,14 days 00:15:00,5,89.92482892,A100,n
run-pipeline-gpu-9lw2b-2644898883,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-06 05:15:00+00:00,2023-12-20 01:45:00+00:00,2,13 days 20:30:00,5,93.07492774,A100,y
run-pipeline-gpu-9lw2b-2644898883,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-06 05:15:00+00:00,2023-12-20 01:45:00+00:00,2,13 days 20:30:00,5,92.53897286,A100,n
run-pipeline-gpu-pf4z8-1364262505,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-06 08:15:00+00:00,2023-12-08 12:30:00+00:00,1,2 days 04:15:00,4,77.11714019,A30,y
run-pipeline-gpu-h9lqb-2829638815,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 01:30:00+00:00,2023-12-13 07:30:00+00:00,1,6 days 06:00:00,4,68.71199133,A100,n
run-pipeline-gpu-cnb6t-2239293692,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 06:30:00+00:00,2023-12-11 04:45:00+00:00,2,3 days 22:15:00,3,53.20018568,A30,y
run-pipeline-gpu-cnb6t-2239293692,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 06:30:00+00:00,2024-01-02 09:30:00+00:00,2,26 days 03:00:00,5,82.16864406,A30,n
run-pipeline-gpu-p4f6v-1116444571,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 06:45:00+00:00,2023-12-12 06:00:00+00:00,2,4 days 23:15:00,3,58.69450398,A30,y
run-pipeline-gpu-p4f6v-1116444571,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 06:45:00+00:00,2023-12-12 06:00:00+00:00,2,4 days 23:15:00,3,57.80402893,A30,n
run-pipeline-gpu-mdx4s-1168587679,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 23:30:00+00:00,2023-12-12 23:45:00+00:00,2,5 days 00:15:00,5,93.27593119,A30,y
run-pipeline-gpu-mdx4s-1168587679,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 23:30:00+00:00,2023-12-12 23:45:00+00:00,2,5 days 00:15:00,1,0,A30,n
run-pipeline-gpu-tnpvx-3557156973,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-08 11:45:00+00:00,2023-12-14 13:45:00+00:00,1,6 days 02:00:00,4,64.50380188,A30,y
run-pipeline-gpu-jlbhf-3234668083,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-09 00:15:00+00:00,2023-12-11 00:00:00+00:00,1,1 days 23:45:00,2,34.36503141,A30,n
run-pipeline-gpu-g55qp-3899501611,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-10 23:30:00+00:00,2023-12-12 23:45:00+00:00,1,2 days 00:15:00,3,44.34300207,A100,n
run-pipeline-gpu-q6k47-2102910114,task,PROJECT_13,ns-16904409679649498,,2023-12-11 04:30:00+00:00,2023-12-15 22:30:00+00:00,1,4 days 18:00:00,5,80.08150241,A100,y
run-pipeline-gpu-fc5k7-3174162485,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-11 08:00:00+00:00,2023-12-12 04:00:00+00:00,1,0 days 20:00:00,4,76.95327875,A100,n
run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-11 23:00:00+00:00,2024-01-18 00:45:00+00:00,4,37 days 01:45:00,5,92.26178699,A100,y
run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-11 23:00:00+00:00,2024-01-18 00:45:00+00:00,4,37 days 01:45:00,5,91.45021217,A100,y
run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-11 23:00:00+00:00,2024-01-18 00:45:00+00:00,4,37 days 01:45:00,5,92.58621042,A100,y
run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-11 23:00:00+00:00,2024-01-18 00:45:00+00:00,4,37 days 01:45:00,5,92.69439289,A100,y
run-pipeline-gpu-x5md5-3046812994,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 04:30:00+00:00,2023-12-12 23:30:00+00:00,2,0 days 19:00:00,1,0,A30,n
run-pipeline-gpu-x5md5-3046812994,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 04:30:00+00:00,2023-12-12 23:30:00+00:00,2,0 days 19:00:00,1,0,A30,n
run-pipeline-gpu-cpkc7-2132720507,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 23:45:00+00:00,2023-12-22 05:15:00+00:00,4,9 days 05:30:00,4,60.74764086,A30,n
run-pipeline-gpu-cpkc7-2132720507,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 23:45:00+00:00,2023-12-22 05:15:00+00:00,4,9 days 05:30:00,2,35.32081874,A30,n
run-pipeline-gpu-cpkc7-2132720507,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 23:45:00+00:00,2023-12-22 05:15:00+00:00,4,9 days 05:30:00,4,60.48167314,A30,y
run-pipeline-gpu-cpkc7-2132720507,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 23:45:00+00:00,2023-12-22 05:15:00+00:00,4,9 days 05:30:00,4,67.00620553,A30,y
run-pipeline-gpu-xxrgv-1564867432,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-14 08:15:00+00:00,2023-12-19 23:45:00+00:00,1,5 days 15:30:00,4,75.72098819,A100,y
